,labels,context
106,0,프로스트 앤 설리번 글로벌 모범 기업 선정 단기간 내 세계 최대 CDMO 사업 구축 혁신 성장 달성 영국 왕실 주도 기후변화 대응 이니셔티브 참여 혁신 성장 리더십 어워드 로고 진삼 바이오 직스 이데일리 송영 기자 성 바이오 직스 혁신 성장 지 속 가능 경영 적극 실천 하는 세계 모범 기업 인정받았다 삼성 바이오 직스 207940 는 프로스트 앤 설리번 인스티튜트 Frost Sullivan Institute 2022년 혁신 성장 리더십 어워드 Enlightened Growth Leadership Award 수상했다고 10일 밝혔다 프로스트 앤 설리번 인스티튜트 글로벌 시장조사 기관 프로스트 앤 설리번 산하 비영리기관 혁신 성과 달성 하며 CSR 기업 사회 책임 ESG 환경 사회 지배구조 관련 활동 통해 지속 가능한 사회 실현 하는 데 큰 역할 하는 기업 매년 선정 한다 삼성 바이오 직스 선제 과감 투자 통해 바이오 의약품 초기 단계 상업 생산 이르는 엔드 투 엔드 endtoend 의약품 위탁 개발 생산 CDMO 사업 단기간 내 구축 했다 사업 진출 7년 3 개 공장 건설 해 세계 최대 생산 능력 확보 했다 단일 공장 기준 최대 규모 4 공장 내년 완공 되면 글로벌 CDMO 생산량 약 30 차지 할 전망 mRNA 사업 포트폴리오 확대 하며 전 세계 바이오 의약품 생산 공급 더욱 원 할하 하는데 앞장섰다는 평가 특히 코로나 19 펜데믹 상황 더 아스 트 카 일라이 릴리 글로벌 제약 사들이 개발 백신 항체 치료 신속하고 안정 생산 해 전세계 백신 공급 해소 기여 했다 특히 최근 mRNA 원 의약품 DS 생산 설비 구축 미국 그린 라이트 바이오 사이언스 코로나 mRNA 백신 생산 해 저개발국 백신 보급 확대 힘 보탰 다프 로스트 앤 설리번 측은 엔드 투 엔드 endtoend CDMO 서비스 갖춘 성 바이오 직스 글로벌 고객 협업 해 백신 치료 생산 함 인류 건강 증진 하는데 크게 기여 했다며 과학 접근 법 통해 전세계 질병 탄소 배출 량 산업 재해 제로 0 줄이기 위해 전념 하는 성 바이오 직스 공로 인정 한다고 말 했다 삼성 바이오 직스 3 공장 전 경 진삼 바이오 직스 삼성 바이오 직스 글로벌 리딩 제약 바이오 기업 선도 ESG 경영 펼치고 지난달 발간 두번째 ESG 보고서 통해 글로벌 기후변화 대응 활동 적극 참여 협력 동반 성장 가능한 시스템 갖추는 환경 사회 지배구조 경영 강화하기 위 전반 계획 발표 했다 삼성 바이오 직스 지난해 온실가스 원 단위 배출량 전 대비 323 줄이는데 성공했다 2026년 2021년 대비 직 간접 배출 온실가스 원 단위 배출량 543 밸류 체인 온실가스 원 단위 배출량 257 감축 한다는 목표 수립 했다 영국 왕실 주도 기후변화 대응 이니셔티브 SMISustinable Markets Initiative CDMO 업계 대표 참여 해 아스 트 카 로슈 GSK 글로벌 빅파마 공급망 탄소 배출 량 절감 방안 모색 성 바이오 직스 글로벌 탄소 정보공개 프로젝트 CDP 금융감독원 기후 환경 리스크 관리 모형 개발 프로젝트 프론티어 15 D 여러 기후변화 대응 활동 적극 참여 존림 성 바이오 직스 대표 글로벌 CDMO 파트너 로서 전 세계 당면 과제 해결 해 나가려는 성 바이오 직스 노력 인정받게 되어 기쁘다며 앞 바이오 업 분야 더욱 혁신 과감 도전 통해 지속 가능한 미래 만들어가는데 도움 될 수 있도록 최선 다 할 말 했다
107,0,코로나 19 백 신 치료 신속 생산 기여 선도 ESG 경영 실천 공로 인정 존림 성 바이오 직스 사장 사진 공 성 바이오 직스 울 경제 성 바이오 직스 207940 혁신 성장 지 속 가능 경영 적극 실천 하는 모범 기업 인정받아 프로스트 앤 설리번 인스티튜트 Frost Sullivan Institute 2022년 혁신 성장 리더십 어워드 수상했다고 10일 밝혔다 프로스트 앤 설리번 인스티튜트 글로벌 시장조사 기관 프로스트 앤 설리번 산하 비영리기관 혁신 성과 달성 기업 사회 책임 CSR ESG 환경 사회 지배구조 관련 활동 통해 지속 가능한 사회 실현 하는 데 기여 기업 매년 선정 프로스트 앤 설리번 측은 엔드 투 엔드 endtoend 위탁 개발 생산 CDMO 서비스 갖춘 성 바이오 직스 글로벌 고객 사와 협업 해 백신 치료 생산 해 인류 건강 증진 하는데 크게 기여 했다며 과학 접근 법 통해 전세계 질병 탄소 배출 량 산업 재해 제로 0 줄이기 위해 전념 하는 성 바이오 직스 공로 인정 한다고 말 했다 혁신 성장 리더십 어워드 Enlightened Growth Leadership Award 로고 사진 공 성 바이오 직스 프로스트 앤 설리번 인스티튜트 Frost Sullivan Institute 로고 사진 공 성 바이오 직스 성 바이오 직스 코로나 19 펜데믹 상황 더 아스 트 카 일라이 릴리 글로벌 제약 사들이 개발 백신 항체 치료 신속하고 안정 생산 해 전세계 공급 최근 메신저 리보핵산 mRNA 원 의약품 DS 생산 설비 구축 미국 그린 라이트 바이오 사이언스 코로나 19 mRNA 백신 생산 저개발국 백신 보급 확대 힘 보태 지난달 두번째 ESG 보고서 발간 해 글로벌 기후변화 대응 활동 적극 참여 협력 동반 성장 시스템 갖추겠다는 계획 발표 했다 존림 성 바이오 직스 대표 글로벌 CDMO 파트너 로서 전세계 당면 과제 해결 해 나가려는 노력 인정받았다며 앞 더욱 혁신 과감 도전 통해 지속 가능한 미래 만들어가는 데 도움 될 수 있도록 최선 다 할 말 했다
108,0,매경 DB 성 바이오 직스 프로스트 앤드 설리번 인스티튜트 주는 2022년 혁신 성장 리더십 어워드 수상했다 10일 성 바이오 직스 글로벌 CDMO 위탁 생산 개발 파트너 로서 전 세계 당면 과제 해결 해 나가려는 성 바이오 직스 노력 인정받았다며 밝혔다 프로스트 앤드 설리번 인스티튜트 글로벌 시장조사 기관 프로스트 앤드 설리번 산하 비영리기관 혁신 성과 달성 하며 CSR 기업 사회 책임 ESG 환경 사회 지배구조 활동 힘쓴 기업 매년 선정 해 상 주고 존림 성 바이오 직스 대표 앞 혁신 과감 도전 어가 지속 가능한 미래 만들어가는 데 도움 되겠다고 말 했다
109,1,전 세계 백신 보급 탄소 절감 기여 인정 받아 삼성 바이오 직스 3 공장 전경 뉴스 1 성 바이오 직스 글로벌 기관 혁신 성장 지 속 가능 경영 실천 하는 모범 기업 선정 됐다 10일 성 바이오 직스 프로스트 앤 설리번 인스티튜트 2022년 혁신 성장 리더십 어워드 수상했다고 밝혔다 프로스트 앤 설리번 인스티튜트 기업 사회 책임 ESG 환경 사회 지배구조 관련 활동 통해 지속 가능한 사회 실현 하는 데 큰 역할 한 기업 매년 선정 하는 기관 삼성 바이오 직스 바이오 의약품 초기 단계 생산 이르는 엔드 투 엔드 endtoend CDMO 위탁 생산 개발 사업 단기간 내 구축 했다 사업 진출 7년 3 개 공장 건설 해 세계 최대 생산 능력 확보 했고 내년 4 공장 완공 되면 글로벌 CDMO 생산량 약 30 차지 할 전망 같은 노력 통해 펜데믹 상황 더 아스 트 카 글로벌 제약 사들이 개발 백신 항체 치료 신속하고 안정 생산 해 전 세계 백신 공급 해소 기여 했다는 평가 받고 탄소 절감 기여 했다는 평가 성 바이오 직스 지난해 온실가스 원 단위 배출량 전 대비 323 줄이는 데 성공했다 오는 2026년 직 간접 배출 온실가스 원 단위 배출량 지난해 대비 543 밸류 체인 온실가스 원 단위 배출량 257 감축 한다는 목표 세웠다
110,1,성 바이오 직스 아스 트 카 4571억원 규모 바이오 의약품 위탁 생산 계약 의향 체결 했다고 12일 공시 했다 이는 최근 매출 액 대비 2915 규모
111,2,서울 뉴시스 이승주 기자 성 바이오 직스 아스 트 카 4571억 3871만원 규모 바이오 의약품 위탁 생산 계약 의향 체결 했다고 12일 공시 했다
112,0,작년 5월 체결 이후 계약 규모 성 바이오 직스 아스 트 카 3억 507만달러 약 4571억원 규모 위탁 생산 계약 의향 체결 했다고 12일 공시 했다 성 바이오 직스 지난해 5월 14일 처음 의향 체결 했다 당시 계약 금액 공시 기준 미달 해 공시 하지 않았다 이후 고객 사의 수요 증가 하며 계약 규모 늘린 계약 의향 체결 했다 정정 된 계약 금액 지난해 매출 1조 5680억원 2915 해당 다 양사 계약 금액 대한 계약 구속력 삼성 바이오 직스 향후 본계약 체결 할 경우 확정 된 내용 공시 할 예정
113,2,헤럴드경제 증권 부 성 바이오 직스 아스 트 카 바이오 의약품 위탁 생산 계약 의향 체결 했다고 12일 공시 했다 계약 금액 4571억 3872만원 이며 이는 최근 매출 액 대비 2915 해당 하는 규모 회사 지난해 5월 14일 계약 상대방 위탁 생산 계약 의향 체결 했으며 당시 계약 금액 공 시 기준 해당 하지 않아 미 공시 했다고 밝혔다
114,1,바이오 의약품 위탁 생산 계약 의향 체결 향후 본계약 시 확정 내용 공 시 서 울 연합뉴스 김잔디 기자 성 바이오 직스 영국 아스 트 카 4천 570억원 규모 바이오 의약품 위탁 생산 CMO 계약 의향 체결 했다고 12일 공시 했다 양사 합의 제품 비공개 성 바이오 직스 지난해 5월 아스 트 카 위탁 생산 계약 의향 체결 이후 상대방 수요 증가 정정 계약 체결 데 공시 했다고 밝혔다 지난해 계약 금액 공시 기준 해당 하지 않아 밝히지 않았다 계약 규모 성 바이오 직스 지난해 매출 액 1초 5천 680억원 2915 해당 다 성 바이오 직스 본계약 체결 할 경우 확정 된 내용 공시 할 예정 성 바이오 직스 아스 트 카 CMO 계약 협력 관계 지속 해서 확대 현재 성 바이오 직스 아스 트 카 예방 용 항체 주 사제 이부 실드 생산 해 국내 비롯 전 세계 공급 중이 코로나 19 예방 백신 맞아도 항체 형성 잘되지 않거나 백신 맞기 힘든 중증 면역 하자 체내 직접 항체 주입 하는 면역 효과 내는 코로나 19 예방 용 항체 주 사제 아스 트 카 면역 항암제 임 핀지도 성 바이오 직스 위탁 생산 임핀 한국 포함 국가 폐암 치료 제로 허가 받은 면역 항암제 성 바이오 직스 3 공 장삼 바이오 직스 제공 재판매 DB 금지 jandiynacokr
115,0,파이낸셜뉴스 성 바이오 직스 아스 트 카 바이오 의약품 위탁 생산 계약 의향 체결 했다고 12일 공시 했다 계약 금액 4571억 3872만원 이며 이는 최근 매출 액 대비 2915 해당 하는 규모
116,1,4천 570억원 규모 아스 트 카 의약품 위탁 생산 의향 체결 향후 본계약 예정 대형 다국적 약사 잇 딴 위탁 생산 계약 올해 수주 금액 1조 2천 772억원 달성 성 바이오 직스 3 공 장삼 바이오 직스 제공 재판매 DB 금지 서울 연합뉴스 김잔디 기자 성 바이오 직스 영국 아스 트 카 4천억 대 초대형 바이오 의약품 위탁 생산 CMO 계약 성공하며 작년 수주 총 액 넘는 실적 조기 달성 했다 성 바이오 직스 영국 아스 트 카 4천 570억원 3억 5천만달러 규모 바이오 의약품 위탁 생산 CMO 계약 의향 체결 했다고 12일 공시 했다 양사 합의 제품 비공개 성 바이오 직스 지난해 5월 아스 트 카 위탁 생산 계약 의향 체결 이후 상대방 수요 증가 정정 계약 체결 데 공시 했다고 밝혔다 지난해 계약 금액 공시 기준 해당 하지 않아 밝히지 않았다 계약 규모 성 바이오 직스 지난해 매출 액 1초 5천 680억원 2915 해당 다 원화 기준 역대 최대 규모 수주 하다 앞선 최대 규모 CMO 계약 2020년 8월 GSK 3억 6천 800만달러 였으나 당시 원화 기준 약 4천 390억원 성 바이오 직스 본계약 체결 할 경우 확정 된 내용 공시 할 예정 아스 트 카 계약 성 바이오 직스 올해 들어서만 다국적 약사 7 곳 총 8 건의 CMO 계약 체결 했다 지금 올해 누적 수주 금액 1조 2천 772억원 달해 지난해 전체 수주 금액 1조 1천 602억원 넘겼다 성 바이오 직스 관계자 글로벌 약사 대형 위탁 생산 계약 지속 하며 초 격차 CMO 경쟁력 입증 있다며 날 초대형 계약 체결 아스 트 카 향후 지속 협력 관계 지속 할 전망 말 했다 성 바이오 직스 아스 트 카 CMO 계약 협력 관계 지속 해서 확대 현재 성 바이오 직스 아스 트 카 예방 용 항체 주 사제 이부 실드 생산 해 국내 비롯 전 세계 공급 중이 코로나 19 예방 백신 맞아도 항체 형성 잘되지 않거나 백신 맞기 힘든 중증 면역 하자 체내 직접 항체 주입 하는 면역 효과 내는 코로나 19 예방 용 항체 주 사제 아스 트 카 면역 항암제 임 핀지도 성 바이오 직스 위탁 생산 임핀 한국 포함 국가 폐암 치료 제로 허가 받은 면역 항암제 성 바이오 직스 제공 재판매 DB 금지 jandiynacokr
117,0,이데일리 이광수 기자 성 바이오 직스 207940 영국 아스 트 카 AstraZeneca UK Ltd 4570억원 규모 위탁 생산 계약 의향 체결 했다고 12일 공시 했다이는 성 바이오 직스 최근 사업 연도 매출 액 2915 해당 된다
118,0,지난해 매출 29 해당 규모 올 들어 누적 수주 1조 2772억 2년 전 역대 최고 실적 넘을 듯 성 바이오 직스 송도 공장 전경 사진 공 성 바이오 직스 울 경제 성 바이오 직스 207940 원화 기준 단일 계약 사상 최대 규모 수주 성공해 올 들어 벌써 지난해 전체 수주 총 액 뛰어넘었다 삼성 바이오 직스 12일 영국 아스 트 카 AZ 3억 5097만 달러 약 4570억 원 규모 바이오 의약품 위탁 생산 CMO 의향 계약 체결 했다고 밝혔다 계약 지난해 5월 체결 AZ 위탁 생산 계약 의향 서에 대해 추가 수요 증가 정정 계약 체결 계약 성 바이오 직스 그동안 맺었던 수주 계약 중 단일 계약 원화 기준 최대 규모 지난해 성 바이오 직스 연매출 292 해당 다 앞서 달러 기준 최고 액 2020년 GSK 2021년 로슈 계약 가장 대 규모 였다 삼성 바이오 직스 계약 포함 해 올 들어 다국적 약사 7 곳 총 8 건의 CMO 계약 체결 해 누적 수주 금액 1조 2772억 원 기록 했다 지난해 전체 수주 금액 1조 1602억 원 넘어선 수치 달러 기준 1억 200만 달러 지난해 전체 1억 2400만 달러 미치지 못 한다 업계 아직 8월 이라는 점 감안 하면 올해 전체 수 주 액 지난해 수 주 액 넘어 2020년 기록 했던 연간 최대 규모 1억 6550만 달러 넘어설 수 있다고 보고 삼성 바이오 직스 선제 생산 시설 투자 매출 기준 글로벌 10 개 빅 파마 중 6 곳 고객 확보 단일 공장 기준 세계 최대 규모 4 공장 25만 6000 ℓ 은 올해 10월 부분 가동 할 예정 4 공장 완공 되면 성 바이오 직스 생산 능력 총 62만 ℓ 전 세계 CMO 생산량 30 차지 하게 된다 더해 송도 1 바이오 캠퍼스 부지 큰 2 캠퍼스 부지 매입 확정 7조 원 들어 추가 공장 신설 계획 중이
