단어,개수
자금조달로,1
공고히,2
"것""[서울=뉴시스]",1
일반공모,2
청약을,2
성황리에,1
마무리했다고,1
밝혔다.알체라는,1
3~4일,1
일반투자자를,1
진행된,1
청약에서,1
1억,1
1000만여,1
주의,1
"달성,",1
경쟁률,1
296대,1
1을,1
기록했다.알체라는,1
예측해,2
예방하는,1
"미국,",1
등지에서,1
산불,8
자연재해,1
재난을,1
감시하고,1
인명과,1
재산을,1
보호하는,1
전력회사,1
PG&E와,1
산불감지,3
체결했다.또한,1
비대면,6
거래의,1
급격하게,1
금융산업의,1
안전한,3
금융거래를,1
안면인식,6
본인인증을,1
지원하고,1
신분증의,1
진위를,1
가려낸다.,1
카메라,6
대수가,1
3억,1
대,2
이상으로,1
전했다.황영규,1
주주,2
대상,1
유상증자의,1
청약률에,1
일반공모에서도,1
296,1
1의,1
경쟁률로,1
성공적으로,1
마무리한,1
여러분의,1
성원과,1
알체라에,1
덕분이라,1
생각한다”며,1
"""성공적인",1
자금조달을,1
국내외에서,1
지배력을,1
주주배정,1
유상증자로,1
유치된,1
자금은,1
"납입되며,",1
신주권,1
상장일은,1
18일이다.,1
‘PG&E’,1
감시,1
삼분의,2
일에,1
‘FireScout’,1
"적용‘파이어스카우트(Firescout)’,",1
사스(SaaS),3
솔루션으로,3
감지[이데일리,1
김현아,2
캘리포니아,3
발생을,1
감지하고,1
‘파이어스카우트’,3
시연,1
모습.,1
사진=알체라영상인식,1
알체라(대표,2
황영규)가,2
서부,2
전력회사인,2
‘PG&E(Pacific,2
Gas,2
and,2
Electric,2
Company)’와,2
감지,4
체결했다.알체라는,1
PG&E가,4
전역에서,2
운영하는,4
고화질,2
화재감시,2
일(1/3)에,1
‘파이어스카우트(FireScout)’를,2
적용한다.,2
단계,2
발전을,2
카메라에,2
적용을,4
있다.‘파이어스카우트’는,1
산을,2
비추는,2
영상카메라를,2
연결해,2
연기,2
감지한다.,2
판단,2
99%로,2
낮과,2
밤에,2
감지할,2
"구름,",2
도시,2
불빛,2
장애물도,2
식별한다.,2
연기의,2
방향과,2
각도를,2
측정하여,2
산불의,2
위치를,2
추정할,2
기술까지,2
있다.‘PG&E,1
HWAC(위험인식,2
경고센터)’,1
짐(Jim)은,2
“인공지능을,2
전기,2
가스,2
자산을,2
위협할,2
산불과,2
화재를,3
효율적으로,2
관리할,2
됐다”며,2
“실제,2
실증사업,2
단계에서,2
‘파이어스카우트’가,1
자체적으로,2
소스보다,2
화재들을,1
감지해낸,2
설명했다.PG&E는,2
과거부터,2
송전탑,2
전선으로,2
원인,2
피해보상을,2
책임지고,2
자발적,2
모니터링을,2
전력회사와,2
맺은,2
확보할,2
계획이다.황영규,2
대표황영규,1
“산불로,2
피해를,2
입고,2
캘리포니아를,2
보호할,2
"기쁘고,",2
파이어스카우트의,2
확장해,2
것이다”고,2
이데일리와,2
지능정보산업협회가,2
주최한,1
‘2021,1
코리아,2
대상’에서,1
AI산업혁신,1
산업통상자원부,2
장관상을,2
수상한,2
이윤정,1
25일,1
밝혔다.(사진=알체라)이번,1
1/3에,1
있다.파이어스카우트는,1
있다.PG&E,1
경고센터),1
파이어스카우트가,1
지능정보산업협회,1
주최‘2021,1
대상’,1
장관상,1
수상업체신분증,1
진위확인,3
‘에어아이디’,1
체결증권,1
앱,4
셀프카메라,2
신원,4
지원[이데일리,1
기자]이데일리와,1
주최하는,1
‘AI코리아대상’에서,1
산업통산자원부,1
NH투자증권과,2
신분증,6
‘에어아이디(AIIR,1
ID)’,1
체결했다.에어아이디는,1
인증으로,2
금융기관,2
고객신원확인,1
과,1
진위확인에,2
활용되는,2
고객은,2
증권,2
셀프카메라를,2
"인증,",2
실시간,2
"로그인,",2
계좌,4
개설,4
된다.알체라는,2
5대,2
증권사,2
"한국투자증권,",2
KB증권을,2
3곳에,2
완료했다.,2
금융권에서,2
보이스피싱,2
방안으로,2
본인,2
에어아이디,1
급격한,1
분석했다.에어아이디는,1
고도화된,2
얼굴,3
위변조방지기술을,2
탑재하고,2
마스크,2
"착용,",2
조명?배경,1
99%,3
얼굴을,2
인식해낸다.,2
20년,2
오래된,2
사진도,2
신원도용,2
사기,2
차단하고,2
금융거래,2
확보했다.알체라는,1
정확도와,2
뛰어난,2
"은행,",2
"증권사,",2
보험사,2
등에AI,1
사진=이데일리,1
DB황영규,1
“핀테크,2
영역은,2
혁신해야,2
군,2
하나”라며,2
“알체라의,2
탁월한,2
편리한,2
금융서비스가,2
가능해졌다“고,2
요약'에어아이디',1
체결…증권,1
지원고도화된,1
위변조방지기술,1
"탑재…""마스크",1
써도,1
"정확도""[서울=뉴시스]",1
'에어아이디(AIIR,1
ID)',1
밝혔다.에어아이디는,1
고객신원확인과,1
있다.알체라에,1
에어아이디는,1
조명·배경,1
확보했다.한편,1
권리락을,1
실시한다고,1
1만1900원이다.,1
