단어,개수
▲구매,1
▲일반가공,1
▲AI가공이다.,1
가공을,1
지원한다.특히,1
지원사업,5
선정,2
노하우에,1
웨비나와,1
가이드북’을,1
웨비나에서는,1
수주를,1
성공전략’을,1
기업별,1
맞춤,1
제시할,1
예정이다.데이터,1
웨비나,1
참여를,1
희망하는,2
수요기업은,2
3월,1
알체라DS,1
홈페이지를,1
신청할,1
있다.알체라DS는,1
"삼성,",1
"현대,",1
SK텔레콤을,1
유수의,1
▲국내외,1
도로주행,1
▲안면인식,1
▲이상행동,1
▲아바타,1
▲자율주행,1
산업현장,1
“인공지능,1
기술력은,1
하기에,1
싶은,2
모델에,1
힘이,3
되기를,1
바란다”고,2
제공(서울=뉴스1),1
임해중,1
‘SMART,4
VIEWING’,1
콘셉트를,2
론칭하고,1
웹사이트,1
개편,1
공개한다.‘SMART,1
VIEWING’이란,1
"총칭으로,",1
디바이스를,4
연결해,2
해결하는,2
콘셉트다.,2
‘Detect,1
Protect’라는,1
사명과,1
똑똑하게,2
만들겠다는,2
비전하에,1
탄생한,2
VIEWING’은,2
산업군에,4
적용되고,1
있다.‘SMART,1
핵심기술인,2
"얼굴인식,",2
"행동인식,",2
사람의,2
패턴을,2
인식해,2
분석하는,4
1위인,2
99.9%를,2
상회하는,2
국립표준기술연구소가,2
인증한,2
아이베타(iBeta)의,2
‘얼굴,2
위·변조,2
탐지,2
성능(PAD)’,2
테스트를,2
통과해,2
인정받은,1
있다.데이터를,1
식별하고,2
행동인식,2
최상위권의,2
인체,2
일어나는,2
산불감지,5
정확도와,2
0.0011%,2
미만의,2
오감지율을,2
상용화,2
‘파이어스카우트’는,2
300여개,1
CCTV에,2
99%,2
보였다.SMART,1
VIEWING은,1
△보안,1
△핀테크,1
△환경,1
△헬스케어,1
4개,2
활용된다.,2
분야에서는,1
사무실,1
출입제어와,1
물리적,1
관리를,1
생활을,1
안전하게,1
보호한다.,1
핀테크,2
금융사에,1
신분증,1
진위확인,1
공급하는,1
안전하고,1
금융거래를,1
지원하고,1
환경과,1
헬스케어라는,1
지속가능한,1
미래와,1
연관된,1
분야에서도,1
다한다.,1
환경,3
모니터링은,1
이상상황에,1
조기,1
감지와,1
가능케,1
보호에,1
일조하고,1
개개인의,1
건강과,1
구축으로,1
건강,1
자산을,1
융합과,1
VIEWING’을,1
적용하여,1
삶과,3
사회의,1
혁신에,1
기여할,1
예정이다.알체라는,1
론칭에,1
웹사이트와,1
유튜브,1
채널을,1
VIEWING’의,1
의미와,1
산업군의,1
컨셉,1
"영상,",1
키노트,1
영상과,1
임직원,1
인터뷰,1
공개한다.황영규,1
“앞으로도,1
SMART,2
VIEWING이,2
노력을,2
“새롭게,1
선보이는,2
사회에,2
변화와,2
만들어낼,2
확신한다”고,1
'스마트,1
뷰잉(SMART,1
VIEWING)',1
새롭게,1
선보인다는,1
보인다.16일,1
10시28분,1
14.63%,1
8540원에,1
있다.스마트,2
뷰잉은,4
총칭한다.,1
비전,1
아래,1
적용하고,1
인정받았다.데이터를,1
자랑한다.미국에서,1
300여,1
보이며,1
있다.다양한,1
"보안,",2
"핀테크,",1
"환경,",1
황영규,1
뷰잉이,2
"""새롭게",1
"확신한다""고",1
매칭,1
AI히어로즈,1
통해알체라,1
희망,1
수요기업,1
모집작년,1
정보통신산업진흥원(NIPA)으로부터AI바우처,1
우수,2
공급기업,2
‘AI바우처,1
지원사업’의,1
성공파트너로,1
"선정되면서,",1
모집한다.AI바우처,1
과학기술정보통신부와,1
정보통신산업진흥원(NIPA)이,1
"주관하며,",1
중소·벤처,1
기업(수요기업)에,1
3억원의,1
기업(공급기업)은,1
창출의,1
공급기업으로부터,1
구매·활용함으로써,1
촉진할,1
있다.지난해,1
AI바우처,4
시각지능,1
산업분야에서,1
안면,1
피부분석,1
기술개발,1
맞춤케어,1
B2C,1
사업화’를,1
정보통신산업진흥원으로부터,1
공급기업으로,2
있다.알체라는,1
미국표준기술연구소(NIST)의,1
‘얼굴인식,1
테스트(FRVT)’에서,1
출입국심사대,1
사진촬영,1
부문,1
"1위,",1
12위로,1
외교부의,1
여권,1
재발급,1
"시스템,",1
신한카드의,1
결제,1
시스템(Face,1
Pay)에,1
중이다.알체라의,1
얼굴인식뿐만,1
산업군을,1
넘나들며,1
산업에서는,1
신원확인에,1
헬스케어는,1
융합·확장해,1
있다.알체라와,1
‘AI히어로즈’,1
사이트,1
메뉴에서,1
문의할,1
외에도,1
전반에,1
문의와,1
매칭도,1
의뢰할,1
대한민국이,1
선도하는,1
국가로,1
성장하는,1
되고자,1
참여하고,1
"있다”며,",1
“알체라의,1
노력이,1
대한민국의,1
활성화시키고,1
수요기업의,1
도와,1
거두는,1
되길,1
전했다.한편,1
이데일리와,1
한국지능정보산업협회가,1
주최한,1
‘2021,1
AI코리아,1
대상’에서,1
과학기술정보통신부,1
장관상을,1
